Category,Rating,Reviews,Installs,Type,Price,Content Rating
LIFESTYLE,,0,VERY LOW,Free,0,Everyone
PERSONALIZATION,,2,VERY LOW,Free,0,Teen
LIFESTYLE,5,2,VERY LOW,Free,0,Everyone
HEALTH_AND_FITNESS,5,3,VERY LOW,Free,0,Everyone
MEDICAL,4.7,6,VERY LOW,Free,0,Everyone
TOOLS,4.7,24900999,VERY HIGH,Free,0,Everyone
PERSONALIZATION,4.6,6700847,VERY HIGH,Free,0,Teen
PERSONALIZATION,4.7,23802,MEDIUM,Paid,4.99,Everyone
TOOLS,4.6,3090680,VERY HIGH,Free,0,Everyone
TOOLS,4.6,2246379,VERY HIGH,Free,0,Everyone
TOOLS,4.6,85496,HIGH,Free,0,Everyone
TOOLS,4.6,262076,VERY HIGH,Free,0,Everyone
COMMUNICATION,4.6,71740,HIGH,Free,0,Everyone
TOOLS,4.4,166363,HIGH,Free,0,Everyone
TOOLS,3.8,3341,MEDIUM,Free,0,Everyone
TOOLS,4.1,843,MEDIUM,Free,0,Everyone
TOOLS,3.4,2889,MEDIUM,Free,0,Everyone
TOOLS,4.5,112482,HIGH,Free,0,Everyone
PERSONALIZATION,4.5,3989,MEDIUM,Free,0,Everyone
TOOLS,4.5,8190074,VERY HIGH,Free,0,Everyone
PRODUCTIVITY,4,319,MEDIUM,Free,0,Everyone
TOOLS,4.7,85079,HIGH,Free,0,Everyone
TOOLS,4.4,953790,VERY HIGH,Free,0,Everyone
PERSONALIZATION,4.4,10093,HIGH,Free,0,Everyone
PERSONALIZATION,4.7,1500,LOW,Paid,1.99,Everyone
PERSONALIZATION,4.7,1873,MEDIUM,Free,0,Everyone
TOOLS,4.2,498,MEDIUM,Free,0,Everyone
TOOLS,4.2,1147,MEDIUM,Free,0,Everyone
TOOLS,4,19,LOW,Free,0,Everyone
TOOLS,3.6,661,MEDIUM,Free,0,Everyone
TOOLS,4.7,76,MEDIUM,Free,0,Everyone
TOOLS,4.4,1264,MEDIUM,Free,0,Everyone
TOOLS,4.3,246,MEDIUM,Free,0,Everyone
PERSONALIZATION,4.4,7519,MEDIUM,Free,0,Everyone
TOOLS,4.4,8,VERY LOW,Free,0,Everyone
TOOLS,4.4,29,LOW,Free,0,Everyone
PERSONALIZATION,4.3,2910,MEDIUM,Free,0,Everyone
TOOLS,3.3,16,LOW,Free,0,Everyone
TOOLS,3.6,373,LOW,Free,0,Everyone
TOOLS,4.5,27180,HIGH,Free,0,Everyone
PERSONALIZATION,4.5,314,LOW,Free,0,Everyone
PHOTOGRAPHY,4.6,847144,VERY HIGH,Free,0,Everyone
TOOLS,4.3,10,LOW,Free,0,Everyone
TOOLS,3.6,949,MEDIUM,Free,0,Everyone
PRODUCTIVITY,4.3,176,MEDIUM,Free,0,Everyone
PERSONALIZATION,4.4,6271,MEDIUM,Free,0,Everyone
TOOLS,4.1,24226,HIGH,Free,0,Everyone
BUSINESS,4.2,2359,LOW,Paid,2.99,Everyone
TOOLS,4.8,52,LOW,Free,0,Everyone
PERSONALIZATION,4.2,12,VERY LOW,Paid,0.99,Everyone
TOOLS,,0,VERY LOW,Free,0,Everyone
FAMILY,4,119173,VERY HIGH,Free,0,Everyone 10
FAMILY,3.7,985,MEDIUM,Free,0,Everyone
FAMILY,4.5,1985,LOW,Paid,3.99,Everyone 10
FAMILY,4.1,3863,MEDIUM,Paid,2.99,Everyone
FAMILY,4.6,20463,MEDIUM,Paid,3.99,Everyone 10
FAMILY,4.5,85,LOW,Free,0,Everyone
FAMILY,4.7,21979,HIGH,Free,0,Everyone
FAMILY,4.3,920571,VERY HIGH,Free,0,Everyone 10
FAMILY,4.3,2263,MEDIUM,Free,0,Everyone
FAMILY,4.6,5395,MEDIUM,Free,0,Everyone
FAMILY,4.1,30444,HIGH,Free,0,Everyone 10
FAMILY,4.2,256916,VERY HIGH,Free,0,Everyone
GAME,4.3,37513,HIGH,Free,0,Everyone
GAME,4.2,40847,HIGH,Free,0,Everyone
FAMILY,4.3,96045,HIGH,Free,0,Everyone
FAMILY,3.6,21433,HIGH,Free,0,Mature 17
FAMILY,4.2,82005,VERY HIGH,Free,0,Everyone 10
FAMILY,4.2,120035,HIGH,Free,0,Everyone
GAME,4,6386,MEDIUM,Free,0,Everyone
FAMILY,4.6,43314,HIGH,Free,0,Everyone 10
GAME,4.3,24628,HIGH,Free,0,Everyone
GAME,4.4,39698,HIGH,Free,0,Everyone
GAME,4.5,121533,VERY HIGH,Free,0,Everyone
FAMILY,4.3,10776,HIGH,Free,0,Everyone
FAMILY,3.7,17250,HIGH,Free,0,Everyone 10
FAMILY,4.2,13519,HIGH,Free,0,Everyone
FAMILY,4.7,39153,HIGH,Free,0,Everyone
FAMILY,4.6,51973,HIGH,Free,0,Everyone
FAMILY,4.5,48754,MEDIUM,Paid,0.99,Everyone
FAMILY,4.1,7046,MEDIUM,Free,0,Everyone 10
FAMILY,4.5,773,MEDIUM,Free,0,Everyone
FAMILY,4.3,82499,HIGH,Free,0,Everyone
FAMILY,3.4,642,LOW,Paid,1.99,Everyone 10
FAMILY,4.2,117461,HIGH,Free,0,Everyone
GAME,3.9,108336,HIGH,Free,0,Everyone
FAMILY,4.4,412,LOW,Paid,2.99,Everyone 10
GAME,4.1,4107,MEDIUM,Paid,4.99,Everyone
GAME,4.3,3904,LOW,Paid,2.99,Everyone 10
FAMILY,3.9,1213,LOW,Paid,2.99,Everyone
GAME,4,14563,HIGH,Free,0,Everyone 10
FAMILY,,5,LOW,Free,0,Everyone
FAMILY,5,1,VERY LOW,Free,0,Everyone
FAMILY,4.2,17786,HIGH,Free,0,Everyone
SHOPPING,4.3,199,LOW,Free,0,Everyone
FINANCE,4.5,175,LOW,Free,0,Everyone
FAMILY,4.5,709,LOW,Paid,2.99,Everyone
LIFESTYLE,3.9,987,LOW,Free,0,Everyone
FAMILY,,9,VERY LOW,Paid,2.99,Everyone
FAMILY,4.5,81001,HIGH,Free,0,Everyone
PARENTING,3.5,159,LOW,Free,0,Everyone
LIFESTYLE,3.6,581,MEDIUM,Free,0,Everyone
TOOLS,1.9,12,LOW,Free,0,Everyone
LIFESTYLE,4.3,87,LOW,Free,0,Everyone
NEWS_AND_MAGAZINES,3.2,77,LOW,Free,0,Everyone
SHOPPING,1.6,8,LOW,Free,0,Everyone
COMMUNICATION,4.2,21,LOW,Free,0,Everyone
LIFESTYLE,4.9,206,LOW,Free,0,Everyone
BUSINESS,4.4,373,LOW,Free,0,Everyone
FAMILY,3.6,32416,HIGH,Free,0,Everyone
MAPS_AND_NAVIGATION,3.4,168,LOW,Free,0,Everyone
GAME,,9,LOW,Free,0,Everyone
GAME,4.7,8038,MEDIUM,Free,0,Teen
FINANCE,2.9,320,LOW,Free,0,Everyone
BUSINESS,4.3,327,LOW,Free,0,Everyone
FINANCE,4.4,5,LOW,Free,0,Everyone
SOCIAL,4.3,420,MEDIUM,Free,0,Everyone
GAME,4.6,963,MEDIUM,Free,0,Everyone
PRODUCTIVITY,4.6,38,LOW,Free,0,Everyone
GAME,4.2,6947,MEDIUM,Free,0,Everyone
PRODUCTIVITY,3.5,16,LOW,Free,0,Everyone
LIFESTYLE,,0,VERY LOW,Free,0,Everyone
FINANCE,2.9,252,LOW,Free,0,Everyone
BUSINESS,4.4,26572,HIGH,Free,0,Everyone
FINANCE,4.7,65,LOW,Free,0,Everyone
FINANCE,4.5,159,LOW,Free,0,Everyone
FINANCE,4.4,218,LOW,Free,0,Everyone
PARENTING,2,23,VERY LOW,Paid,4.59,Everyone
LIFESTYLE,4.7,12,VERY LOW,Free,0,Everyone
GAME,4.4,248417,HIGH,Free,0,Teen
FINANCE,4.4,137,LOW,Free,0,Everyone
FAMILY,4.4,102215,HIGH,Free,0,Teen
FAMILY,,0,VERY LOW,Free,0,Everyone
FAMILY,4.5,41,LOW,Free,0,Everyone
GAME,3.5,23,LOW,Paid,0.99,Everyone
GAME,4.2,33,LOW,Free,0,Teen
TRAVEL_AND_LOCAL,3.7,19,LOW,Free,0,Everyone
TOOLS,4.4,15911,HIGH,Free,0,Everyone
MAPS_AND_NAVIGATION,3.4,1147,MEDIUM,Free,0,Everyone
SOCIAL,4.3,64,MEDIUM,Free,0,Teen
FINANCE,3.6,180,LOW,Free,0,Everyone
MAPS_AND_NAVIGATION,4.6,2681,MEDIUM,Free,0,Everyone
FAMILY,4.6,7,VERY LOW,Free,0,Everyone 10
LIFESTYLE,4.2,251,LOW,Free,0,Everyone
FAMILY,4.3,9465,MEDIUM,Free,0,Everyone
FAMILY,3.8,128,LOW,Free,0,Teen
TOOLS,1.4,20,LOW,Free,0,Everyone
MEDICAL,4.4,38,LOW,Free,0,Everyone
MEDICAL,,6,LOW,Free,0,Everyone
FAMILY,4,4607,MEDIUM,Free,0,Everyone
FAMILY,,1,VERY LOW,Free,0,Everyone
BUSINESS,4.6,70,LOW,Free,0,Everyone
MEDICAL,3.9,22,LOW,Free,0,Everyone
LIFESTYLE,3.8,85,LOW,Free,0,Teen
TOOLS,4.7,92958,HIGH,Free,0,Everyone
TOOLS,4.2,242,LOW,Free,0,Everyone
BUSINESS,4.3,236,MEDIUM,Free,0,Everyone
FAMILY,4.1,187,LOW,Free,0,Everyone
FAMILY,4.3,1018,MEDIUM,Free,0,Everyone
TOOLS,4.2,7935,HIGH,Free,0,Everyone
PRODUCTIVITY,,0,VERY LOW,Free,0,Everyone
FAMILY,3.6,13,VERY LOW,Free,0,Everyone
GAME,4.6,132282,HIGH,Free,0,Everyone
PERSONALIZATION,,1,VERY LOW,Free,0,Everyone
TOOLS,4.3,34,LOW,Free,0,Everyone
FAMILY,5,4,VERY LOW,Free,0,Teen
BUSINESS,5,4,VERY LOW,Free,0,Everyone
GAME,5,5,VERY LOW,Free,0,Everyone
BUSINESS,4.5,56,LOW,Free,0,Everyone
LIFESTYLE,3.8,2548,MEDIUM,Free,0,Everyone
TOOLS,3.9,116,LOW,Free,0,Everyone
BUSINESS,,3,VERY LOW,Free,0,Everyone
FAMILY,,5,VERY LOW,Free,0,Everyone
COMMUNICATION,4.8,34443,HIGH,Free,0,Teen
FAMILY,4.1,7,VERY LOW,Free,0,Everyone
TOOLS,4,1,VERY LOW,Free,0,Everyone
FAMILY,4.8,124,VERY LOW,Free,0,Everyone
TOOLS,4.8,36557,HIGH,Free,0,Everyone
FAMILY,4.4,8,VERY LOW,Free,0,Everyone
LIFESTYLE,,2,VERY LOW,Free,0,Everyone
FAMILY,4.1,78,LOW,Free,0,Everyone
SOCIAL,,0,VERY LOW,Free,0,Everyone
SPORTS,,45,LOW,Free,0,Everyone
TOOLS,,37,VERY LOW,Free,0,Everyone
FAMILY,4.4,475020,HIGH,Free,0,Everyone 10
TRAVEL_AND_LOCAL,4.3,15,LOW,Free,0,Everyone
NEWS_AND_MAGAZINES,3.7,7,LOW,Free,0,Everyone 10
FAMILY,4.3,59152,HIGH,Free,0,Everyone 10
COMMUNICATION,,10,LOW,Free,0,Everyone
TOOLS,,0,VERY LOW,Free,0,Everyone
FAMILY,4.3,2871,MEDIUM,Free,0,Everyone
FINANCE,2.7,36,LOW,Free,0,Everyone
FAMILY,4.4,19207,MEDIUM,Free,0,Everyone
COMMUNICATION,,3,VERY LOW,Free,0,Everyone
BOOKS_AND_REFERENCE,4.5,8,VERY LOW,Free,0,Everyone
FINANCE,,0,VERY LOW,Free,0,Everyone
GAME,4.2,4,VERY LOW,Free,0,Everyone
BUSINESS,,0,VERY LOW,Free,0,Everyone
NEWS_AND_MAGAZINES,3.7,24,LOW,Free,0,Everyone
TOOLS,,1,VERY LOW,Paid,0.99,Everyone
BUSINESS,5,2,VERY LOW,Free,0,Everyone
TRAVEL_AND_LOCAL,,0,VERY LOW,Free,0,Everyone
COMMUNICATION,4.2,1044,MEDIUM,Free,0,Everyone
GAME,3.9,783,MEDIUM,Free,0,Everyone
PRODUCTIVITY,,0,VERY LOW,Free,0,Everyone
COMMUNICATION,4.5,192,LOW,Free,0,Everyone
PRODUCTIVITY,,0,VERY LOW,Free,0,Everyone
COMMUNICATION,3.5,10,VERY LOW,Paid,1.49,Everyone
BOOKS_AND_REFERENCE,4.7,28237,MEDIUM,Free,0,Everyone
GAME,4.2,3247,MEDIUM,Free,0,Teen
FAMILY,4.4,134,LOW,Free,0,Teen
FAMILY,4.7,55,LOW,Free,0,Everyone
FAMILY,4.6,222,LOW,Free,0,Everyone
GAME,4,119368,VERY HIGH,Free,0,Teen
TOOLS,,0,VERY LOW,Paid,1.49,Everyone
FAMILY,2.5,706,LOW,Free,0,Everyone
BOOKS_AND_REFERENCE,,0,VERY LOW,Free,0,Everyone
BUSINESS,,0,VERY LOW,Free,0,Everyone
GAME,3.8,4552,MEDIUM,Free,0,Everyone
LIFESTYLE,4.7,499,MEDIUM,Free,0,Everyone
FAMILY,4.5,108130,HIGH,Free,0,Teen
GAME,4.6,293086,HIGH,Free,0,Everyone
GAME,4.6,8778,MEDIUM,Free,0,Teen
SPORTS,5,17,VERY LOW,Free,0,Everyone
FAMILY,3.9,29,LOW,Free,0,Everyone 10
PRODUCTIVITY,5,8,VERY LOW,Free,0,Everyone
BUSINESS,,0,VERY LOW,Free,0,Everyone
TOOLS,2.3,395,MEDIUM,Free,0,Everyone
FAMILY,,4,VERY LOW,Free,0,Everyone
MAPS_AND_NAVIGATION,3.6,695,MEDIUM,Free,0,Everyone
FAMILY,4,42,LOW,Free,0,Everyone
COMMUNICATION,3.7,218,LOW,Free,0,Everyone
TOOLS,4.2,7063,HIGH,Free,0,Everyone
TOOLS,4.1,37975,HIGH,Free,0,Everyone
TOOLS,4.4,117850,VERY HIGH,Free,0,Everyone
FAMILY,4.6,167974,MEDIUM,Free,0,Everyone
TOOLS,4.2,2630,MEDIUM,Free,0,Everyone
FAMILY,4.4,4756,MEDIUM,Free,0,Everyone
FAMILY,4.3,13,VERY LOW,Free,0,Everyone
FAMILY,4,3788,MEDIUM,Free,0,Everyone
PERSONALIZATION,4.5,323,LOW,Free,0,Everyone
FAMILY,3.9,14754,HIGH,Free,0,Everyone 10
PRODUCTIVITY,3.7,7389,MEDIUM,Free,0,Everyone
TOOLS,4.6,82,VERY LOW,Paid,0.99,Everyone
TOOLS,,55,VERY LOW,Paid,1.99,Everyone
FAMILY,3.8,16,VERY LOW,Free,0,Everyone
FAMILY,4.7,92010,HIGH,Free,0,Everyone
FAMILY,,68,LOW,Free,0,Everyone
TOOLS,3.4,202,LOW,Free,0,Everyone
BOOKS_AND_REFERENCE,4.5,68226,HIGH,Free,0,Everyone
TOOLS,4.1,3446,MEDIUM,Free,0,Everyone
TOOLS,4.3,297,MEDIUM,Free,0,Everyone
FAMILY,4.6,3106,LOW,Free,0,Everyone
FAMILY,4.3,6078,MEDIUM,Free,0,Everyone
FAMILY,4.3,219,LOW,Free,0,Everyone
TOOLS,4,182,LOW,Free,0,Everyone
TOOLS,,4,VERY LOW,Free,0,Everyone
FAMILY,3.5,34,LOW,Free,0,Everyone
FAMILY,2.3,10,LOW,Free,0,Everyone
AUTO_AND_VEHICLES,,1,VERY LOW,Free,0,Everyone
TOOLS,3.9,114,LOW,Free,0,Everyone
SPORTS,4.1,7,VERY LOW,Paid,3.49,Everyone
PERSONALIZATION,4.5,561,LOW,Free,0,Everyone
FAMILY,4.6,2167,MEDIUM,Free,0,Everyone
FAMILY,4.4,2420,MEDIUM,Free,0,Teen
FAMILY,3.1,52,LOW,Free,0,Everyone
TOOLS,4.3,77717,HIGH,Free,0,Everyone
MAPS_AND_NAVIGATION,3.3,3,VERY LOW,Paid,9.99,Everyone
FAMILY,5,7,VERY LOW,Free,0,Everyone
HEALTH_AND_FITNESS,,5,VERY LOW,Free,0,Everyone
AUTO_AND_VEHICLES,4.2,12,VERY LOW,Free,0,Everyone
TOOLS,3.8,434,MEDIUM,Free,0,Everyone
TOOLS,3.3,47,LOW,Free,0,Everyone
HEALTH_AND_FITNESS,,14,LOW,Free,0,Everyone
TOOLS,5,6,VERY LOW,Free,0,Everyone
BUSINESS,1,1,VERY LOW,Free,0,Everyone
PRODUCTIVITY,4.5,40328,HIGH,Free,0,Everyone
PRODUCTIVITY,4.6,1502622,VERY HIGH,Free,0,Everyone
GAME,4.3,22773,HIGH,Free,0,Mature 17
PRODUCTIVITY,4.4,26358,MEDIUM,Paid,1.99,Everyone
GAME,4.1,52163,HIGH,Free,0,Mature 17
GAME,4.5,299046,VERY HIGH,Free,0,Mature 17
GAME,4.2,41089,HIGH,Free,0,Teen
COMMUNICATION,3.7,25,LOW,Free,0,Everyone
GAME,4.1,1019,MEDIUM,Free,0,Teen
FAMILY,3.9,337,LOW,Free,0,Everyone
GAME,4.5,2526,MEDIUM,Free,0,Everyone
GAME,3.6,2328,MEDIUM,Free,0,Everyone
GAME,3.2,655,MEDIUM,Free,0,Teen
BUSINESS,3.5,125,LOW,Free,0,Everyone
FAMILY,3.7,433,MEDIUM,Free,0,Teen
PERSONALIZATION,4.6,26,VERY LOW,Paid,2.49,Everyone
FAMILY,4.8,33,LOW,Free,0,Everyone
GAME,4.1,4946,MEDIUM,Free,0,Teen
FAMILY,4.4,16459,MEDIUM,Free,0,Everyone
FAMILY,4.3,99,LOW,Free,0,Everyone
BUSINESS,,5,VERY LOW,Free,0,Everyone
BUSINESS,4,13,LOW,Free,0,Everyone
GAME,3.1,1015,MEDIUM,Free,0,Everyone
GAME,4.2,211,LOW,Free,0,Teen
LIFESTYLE,4.1,75,LOW,Free,0,Everyone
FAMILY,,7,VERY LOW,Paid,0.99,Everyone
GAME,3.5,14823,HIGH,Free,0,Teen
GAME,4.3,8668,MEDIUM,Free,0,Teen
COMMUNICATION,3.8,52,LOW,Free,0,Everyone
GAME,4.3,112565,HIGH,Free,0,Teen
FAMILY,4.8,16,VERY LOW,Free,0,Everyone
GAME,2.3,278,LOW,Free,0,Teen
COMMUNICATION,4.3,125,LOW,Free,0,Everyone
TOOLS,4.4,208,LOW,Free,0,Everyone
FAMILY,3.6,783,MEDIUM,Free,0,Teen
FAMILY,5,43,LOW,Free,0,Everyone
BOOKS_AND_REFERENCE,,1,VERY LOW,Free,0,Everyone
GAME,4.3,211,MEDIUM,Free,0,Everyone
FAMILY,4.2,162,LOW,Free,0,Everyone
FAMILY,4.3,14604,MEDIUM,Free,0,Teen
FAMILY,4.7,160,LOW,Free,0,Everyone
FAMILY,3.9,3253,MEDIUM,Free,0,Everyone
FAMILY,4.4,431,LOW,Free,0,Everyone
GAME,4.4,460,MEDIUM,Free,0,Everyone
GAME,4.3,247,LOW,Free,0,Everyone
PRODUCTIVITY,2.6,85,LOW,Free,0,Everyone
FAMILY,4.3,445,MEDIUM,Free,0,Everyone
MEDICAL,,2,VERY LOW,Free,0,Everyone
MEDICAL,3.8,568,MEDIUM,Free,0,Everyone
MEDICAL,4.2,345,MEDIUM,Free,0,Everyone
MEDICAL,4.2,6,LOW,Free,0,Everyone
BOOKS_AND_REFERENCE,4.1,10,LOW,Free,0,Everyone
MEDICAL,4,36,LOW,Free,0,Everyone
MEDICAL,4.4,7,LOW,Free,0,Everyone
FAMILY,4.7,6,LOW,Free,0,Everyone
MEDICAL,,2,VERY LOW,Paid,0.99,Everyone
NEWS_AND_MAGAZINES,2.6,13,LOW,Free,0,Everyone
FAMILY,4.3,7,LOW,Free,0,Everyone
FAMILY,5,3,VERY LOW,Free,0,Everyone
FAMILY,3.7,6,LOW,Free,0,Everyone
MEDICAL,4.3,62,LOW,Free,0,Everyone
TOOLS,4.1,41,LOW,Free,0,Everyone
MEDICAL,4.3,22,LOW,Free,0,Everyone
MEDICAL,3.8,534,MEDIUM,Free,0,Everyone
MEDICAL,4.5,18,LOW,Free,0,Everyone
MEDICAL,5,5,LOW,Free,0,Everyone
MEDICAL,,2,VERY LOW,Free,0,Everyone
FAMILY,,1,VERY LOW,Free,0,Everyone
MEDICAL,3.9,40,LOW,Free,0,Everyone
FAMILY,3.8,271,MEDIUM,Free,0,Teen
FAMILY,4.6,186,LOW,Free,0,Everyone
MEDICAL,,0,VERY LOW,Free,0,Everyone
HEALTH_AND_FITNESS,4.6,28,LOW,Free,0,Mature 17
PRODUCTIVITY,4.7,315,LOW,Free,0,Everyone
MEDICAL,5,6,LOW,Free,0,Everyone
MEDICAL,,1,LOW,Free,0,Everyone
MEDICAL,4.5,18,LOW,Free,0,Everyone
TOOLS,,4,VERY LOW,Free,0,Everyone
MEDICAL,4.3,10,VERY LOW,Free,0,Everyone
TOOLS,3.5,3988,HIGH,Free,0,Everyone
GAME,3.3,19,VERY LOW,Paid,4.49,Everyone
PRODUCTIVITY,,2,VERY LOW,Free,0,Everyone
GAME,4.8,8191,MEDIUM,Free,0,Everyone
FAMILY,3.9,84,LOW,Free,0,Everyone
MEDICAL,,0,VERY LOW,Free,0,Everyone
FAMILY,4.5,86,LOW,Free,0,Teen
MEDICAL,,2,VERY LOW,Paid,9.99,Everyone
MEDICAL,3.4,35,LOW,Paid,15.46,Everyone
SHOPPING,5,4,LOW,Free,0,Everyone
FINANCE,5,1,VERY LOW,Free,0,Everyone
MEDICAL,,3,VERY LOW,Paid,0.99,Everyone
MEDICAL,,2,VERY LOW,Paid,9.99,Everyone
MEDICAL,4.8,12,VERY LOW,Paid,6.99,Everyone
MEDICAL,3.6,35,LOW,Free,0,Everyone
MEDICAL,,0,VERY LOW,Free,0,Everyone
FINANCE,4.3,693,MEDIUM,Free,0,Teen
FINANCE,4,347,LOW,Free,0,Everyone
FINANCE,4.5,853,LOW,Free,0,Everyone
PRODUCTIVITY,4.6,48,LOW,Free,0,Everyone
FINANCE,4.7,6208,MEDIUM,Free,0,Everyone
FINANCE,3.8,480,MEDIUM,Free,0,Everyone
FINANCE,3.4,295,LOW,Free,0,Everyone
FINANCE,4.7,2374,LOW,Free,0,Everyone
FINANCE,4,253,LOW,Free,0,Everyone
FINANCE,4.6,1231,LOW,Free,0,Everyone
FINANCE,2,207,LOW,Free,0,Everyone
FINANCE,4.3,231,LOW,Free,0,Everyone
FINANCE,2,314,LOW,Free,0,Everyone
FINANCE,3.6,117,LOW,Free,0,Everyone
FINANCE,4.7,3661,MEDIUM,Free,0,Everyone
FINANCE,3.5,805,MEDIUM,Free,0,Everyone
FINANCE,4,732,MEDIUM,Free,0,Everyone
FINANCE,3.5,256,LOW,Free,0,Everyone
FINANCE,4.3,323,LOW,Free,0,Everyone
FINANCE,4.1,196,LOW,Free,0,Everyone
FINANCE,4.6,1992,MEDIUM,Free,0,Everyone
FINANCE,3.8,922,MEDIUM,Free,0,Everyone
FINANCE,4.3,4290,MEDIUM,Free,0,Everyone
FINANCE,3.8,109,LOW,Free,0,Everyone
FINANCE,1,2,LOW,Free,0,Everyone
FINANCE,3.8,472,MEDIUM,Free,0,Everyone
FINANCE,3.3,343,LOW,Free,0,Everyone
FINANCE,4.8,495,LOW,Free,0,Everyone
FINANCE,3,4,VERY LOW,Free,0,Everyone
FAMILY,4,28136,HIGH,Free,0,Everyone
TRAVEL_AND_LOCAL,3.6,892,MEDIUM,Paid,2.49,Everyone
COMMUNICATION,3.8,12667,HIGH,Free,0,Everyone
TOOLS,4.3,40907,HIGH,Free,0,Everyone
FAMILY,3.9,475944,VERY HIGH,Free,0,Everyone
GAME,4.2,115176,VERY HIGH,Free,0,Teen
GAME,4.6,10981850,VERY HIGH,Free,0,Everyone 10
GAME,4,121082,VERY HIGH,Free,0,Teen
BUSINESS,4.5,4571,MEDIUM,Free,0,Everyone
BUSINESS,4.6,15830,HIGH,Free,0,Everyone
BUSINESS,4.6,213,LOW,Free,0,Everyone
FAMILY,4.5,625,MEDIUM,Free,0,Everyone
BUSINESS,3.7,3757,HIGH,Free,0,Everyone
BUSINESS,4.4,9555,HIGH,Free,0,Everyone
BUSINESS,4.6,770,MEDIUM,Free,0,Everyone
BOOKS_AND_REFERENCE,3.9,88,LOW,Free,0,Everyone
BUSINESS,4.4,2147,MEDIUM,Free,0,Everyone
PRODUCTIVITY,4.5,48,LOW,Free,0,Everyone
BUSINESS,4.5,3972,MEDIUM,Free,0,Teen
FAMILY,4.3,374,MEDIUM,Free,0,Everyone
BUSINESS,3.7,113,LOW,Free,0,Everyone
TOOLS,3.9,37,LOW,Free,0,Everyone
FAMILY,3.9,139,MEDIUM,Free,0,Everyone
PRODUCTIVITY,4.3,2303,MEDIUM,Free,0,Everyone
BUSINESS,4.1,489,MEDIUM,Free,0,Everyone
BUSINESS,4.1,423,MEDIUM,Free,0,Everyone
FAMILY,4.4,14,LOW,Free,0,Everyone
BUSINESS,4.4,20921,HIGH,Free,0,Everyone
BUSINESS,4.2,831,MEDIUM,Free,0,Everyone
PRODUCTIVITY,4.5,27820,HIGH,Free,0,Everyone
BOOKS_AND_REFERENCE,4.6,244,MEDIUM,Free,0,Everyone
BUSINESS,4.4,244,LOW,Paid,4.99,Everyone
BUSINESS,4.4,25,LOW,Free,0,Everyone
BUSINESS,4.4,11310,HIGH,Free,0,Everyone
BUSINESS,3.8,203,LOW,Free,0,Everyone
PRODUCTIVITY,2.6,80,LOW,Free,0,Everyone
BUSINESS,4.2,715,MEDIUM,Free,0,Everyone
BUSINESS,4.4,25,LOW,Free,0,Everyone
TOOLS,4.2,75,LOW,Free,0,Everyone
FAMILY,4,13,LOW,Free,0,Everyone
FAMILY,4.2,593,MEDIUM,Free,0,Everyone
TOOLS,4,114,LOW,Free,0,Everyone
FAMILY,4.4,31,LOW,Free,0,Everyone
BUSINESS,4.5,416,LOW,Free,0,Everyone
PERSONALIZATION,3.2,114,LOW,Free,0,Everyone
BUSINESS,4.3,740,MEDIUM,Free,0,Everyone
BUSINESS,3.4,22,LOW,Free,0,Everyone
COMMUNICATION,2.3,42,LOW,Paid,0.99,Everyone
BUSINESS,4.4,6997,MEDIUM,Free,0,Everyone
BUSINESS,4.3,34,LOW,Free,0,Everyone
BUSINESS,,4,LOW,Free,0,Everyone
TOOLS,4.3,996,MEDIUM,Free,0,Everyone
BUSINESS,3.6,125,LOW,Free,0,Everyone
BUSINESS,4.6,2555,MEDIUM,Free,0,Everyone
TOOLS,4.2,54,LOW,Free,0,Everyone
BUSINESS,4,12,LOW,Free,0,Everyone
FAMILY,4.4,288209,HIGH,Free,0,Teen
FAMILY,4.5,16391,MEDIUM,Free,0,Teen
FAMILY,3.2,24,LOW,Free,0,Everyone
NEWS_AND_MAGAZINES,1.7,367,MEDIUM,Free,0,Everyone
FAMILY,2.2,54,LOW,Free,0,Everyone
COMICS,3.8,5084,MEDIUM,Free,0,Everyone
COMMUNICATION,4.8,6,VERY LOW,Paid,1.49,Everyone
FAMILY,,0,VERY LOW,Free,0,Everyone
GAME,4.4,165656,HIGH,Free,0,Teen
FAMILY,4.5,3935,MEDIUM,Free,0,Mature 17
COMMUNICATION,4.8,10,VERY LOW,Paid,1.49,Everyone
COMMUNICATION,4.6,649,MEDIUM,Free,0,Everyone
COMMUNICATION,3.7,166,LOW,Paid,4.99,Everyone
COMMUNICATION,4.4,14,VERY LOW,Free,0,Everyone
PHOTOGRAPHY,3.5,12204,HIGH,Free,0,Everyone
FAMILY,3.8,5,VERY LOW,Free,0,Everyone
COMMUNICATION,3.8,9,VERY LOW,Paid,0.99,Everyone
COMMUNICATION,4.3,12,VERY LOW,Paid,1.49,Everyone
COMMUNICATION,,3,VERY LOW,Free,0,Everyone
COMMUNICATION,4.6,265,LOW,Paid,2.99,Everyone
FAMILY,,0,VERY LOW,Free,0,Everyone
LIFESTYLE,4.5,2,VERY LOW,Free,0,Teen
FAMILY,,3,VERY LOW,Free,0,Everyone
FAMILY,3.7,29229,HIGH,Free,0,Teen
COMMUNICATION,,2,VERY LOW,Free,0,Everyone
COMMUNICATION,4.8,341,LOW,Paid,0.99,Everyone
PRODUCTIVITY,4.3,253,LOW,Paid,3.99,Everyone
