Category,Content Rating,Reviews,Installs,Type,Price,Rating
FINANCE,Everyone,1992,50000,Free,0,4.6
FINANCE,Everyone,922,100000,Free,0,3.8
FINANCE,Everyone,4290,50000,Free,0,4.3
FINANCE,Everyone,109,10000,Free,0,3.8
FINANCE,Everyone,2,1000,Free,0,1
FINANCE,Everyone,472,50000,Free,0,3.8
FINANCE,Everyone,343,10000,Free,0,3.3
FINANCE,Everyone,495,5000,Free,0,4.8
FINANCE,Everyone,4,100,Free,0,3
FAMILY,Everyone,28136,5000000,Free,0,4
TRAVEL_AND_LOCAL,Everyone,892,50000,Paid,2.49,3.6
COMMUNICATION,Everyone,12667,1000000,Free,0,3.8
TOOLS,Everyone,40907,5000000,Free,0,4.3
FAMILY,Everyone,475944,10000000,Free,0,3.9
GAME,Teen,115176,10000000,Free,0,4.2
GAME,Everyone 10,10981850,100000000,Free,0,4.6
GAME,Teen,121082,10000000,Free,0,4
BUSINESS,Everyone,4571,500000,Free,0,4.5
BUSINESS,Everyone,15830,1000000,Free,0,4.6
BUSINESS,Everyone,213,10000,Free,0,4.6
FAMILY,Everyone,625,100000,Free,0,4.5
BUSINESS,Everyone,3757,1000000,Free,0,3.7
BUSINESS,Everyone,9555,1000000,Free,0,4.4
BUSINESS,Everyone,770,100000,Free,0,4.6
BOOKS_AND_REFERENCE,Everyone,88,10000,Free,0,3.9
BUSINESS,Everyone,2147,500000,Free,0,4.4
PRODUCTIVITY,Everyone,48,5000,Free,0,4.5
BUSINESS,Teen,3972,100000,Free,0,4.5
FAMILY,Everyone,374,100000,Free,0,4.3
BUSINESS,Everyone,113,10000,Free,0,3.7
TOOLS,Everyone,37,10000,Free,0,3.9
FAMILY,Everyone,139,50000,Free,0,3.9
PRODUCTIVITY,Everyone,2303,100000,Free,0,4.3
BUSINESS,Everyone,489,100000,Free,0,4.1
BUSINESS,Everyone,423,100000,Free,0,4.1
FAMILY,Everyone,14,1000,Free,0,4.4
BUSINESS,Everyone,20921,1000000,Free,0,4.4
BUSINESS,Everyone,831,50000,Free,0,4.2
PRODUCTIVITY,Everyone,27820,1000000,Free,0,4.5
BOOKS_AND_REFERENCE,Everyone,244,100000,Free,0,4.6
BUSINESS,Everyone,244,1000,Paid,4.99,4.4
BUSINESS,Everyone,25,5000,Free,0,4.4
BUSINESS,Everyone,11310,1000000,Free,0,4.4
BUSINESS,Everyone,203,10000,Free,0,3.8
PRODUCTIVITY,Everyone,80,10000,Free,0,2.6
BUSINESS,Everyone,715,100000,Free,0,4.2
BUSINESS,Everyone,25,5000,Free,0,4.4
TOOLS,Everyone,75,10000,Free,0,4.2
FAMILY,Everyone,13,5000,Free,0,4
FAMILY,Everyone,593,100000,Free,0,4.2
TOOLS,Everyone,114,10000,Free,0,4
FAMILY,Everyone,31,10000,Free,0,4.4
BUSINESS,Everyone,416,10000,Free,0,4.5
PERSONALIZATION,Everyone,114,10000,Free,0,3.2
BUSINESS,Everyone,740,50000,Free,0,4.3
BUSINESS,Everyone,22,1000,Free,0,3.4
COMMUNICATION,Everyone,42,1000,Paid,0.99,2.3
BUSINESS,Everyone,6997,100000,Free,0,4.4
BUSINESS,Everyone,34,10000,Free,0,4.3
BUSINESS,Everyone,4,5000,Free,0,NaN
TOOLS,Everyone,996,50000,Free,0,4.3
BUSINESS,Everyone,125,10000,Free,0,3.6
BUSINESS,Everyone,2555,100000,Free,0,4.6
TOOLS,Everyone,54,5000,Free,0,4.2
BUSINESS,Everyone,12,5000,Free,0,4
FAMILY,Teen,288209,5000000,Free,0,4.4
FAMILY,Teen,16391,500000,Free,0,4.5
FAMILY,Everyone,24,5000,Free,0,3.2
NEWS_AND_MAGAZINES,Everyone,367,50000,Free,0,1.7
FAMILY,Everyone,54,10000,Free,0,2.2
COMICS,Everyone,5084,100000,Free,0,3.8
COMMUNICATION,Everyone,6,100,Paid,1.49,4.8
FAMILY,Everyone,0,10,Free,0,NaN
GAME,Teen,165656,5000000,Free,0,4.4
FAMILY,Mature 17,3935,100000,Free,0,4.5
COMMUNICATION,Everyone,10,100,Paid,1.49,4.8
COMMUNICATION,Everyone,649,50000,Free,0,4.6
COMMUNICATION,Everyone,166,5000,Paid,4.99,3.7
COMMUNICATION,Everyone,14,100,Free,0,4.4
PHOTOGRAPHY,Everyone,12204,1000000,Free,0,3.5
FAMILY,Everyone,5,500,Free,0,3.8
COMMUNICATION,Everyone,9,100,Paid,0.99,3.8
COMMUNICATION,Everyone,12,100,Paid,1.49,4.3
COMMUNICATION,Everyone,3,100,Free,0,NaN
COMMUNICATION,Everyone,265,10000,Paid,2.99,4.6
FAMILY,Everyone,0,10,Free,0,NaN
LIFESTYLE,Teen,2,100,Free,0,4.5
FAMILY,Everyone,3,50,Free,0,NaN
FAMILY,Teen,29229,1000000,Free,0,3.7
COMMUNICATION,Everyone,2,500,Free,0,NaN
COMMUNICATION,Everyone,341,5000,Paid,0.99,4.8
PRODUCTIVITY,Everyone,253,5000,Paid,3.99,4.3
FAMILY,Everyone,12,100,Paid,1.99,5
FAMILY,Teen,31552,1000000,Free,0,3.9
TOOLS,Everyone,1,100,Free,0,3
COMMUNICATION,Everyone,0,10,Paid,2.49,NaN
FAMILY,Everyone,1,10,Paid,1.49,5
FAMILY,Everyone,0,1,Paid,2.49,NaN
FAMILY,Teen,12639,500000,Free,0,4.4
COMMUNICATION,Everyone,94,1000,Paid,2.49,4.6
COMMUNICATION,Everyone,1436,100000,Free,0,3.9
BOOKS_AND_REFERENCE,Everyone,15,1000,Free,0,3.3
PRODUCTIVITY,Everyone,4513,100000,Free,0,4.1
BUSINESS,Everyone,4,1000,Free,0,3
FAMILY,Everyone,6784,500000,Free,0,4.2
FAMILY,Everyone,268,50000,Free,0,4.2
NEWS_AND_MAGAZINES,Everyone,1137,50000,Free,0,4.2
FAMILY,Teen,319777,10000000,Free,0,4
COMMUNICATION,Everyone,27,5000,Free,0,4
FAMILY,Teen,3069,500000,Free,0,3.2
TOOLS,Everyone,79,1000,Free,0,4.6
FAMILY,Teen,20843,1000000,Free,0,3.2
FAMILY,Teen,137674,5000000,Free,0,4.1
FAMILY,Teen,50428,5000000,Free,0,3.3
BUSINESS,Everyone,48,5000,Free,0,4.4
FAMILY,Everyone,1419,100000,Free,0,4
FAMILY,Everyone,18,1000,Free,0,4.2
FAMILY,Everyone,62,10000,Free,0,4.1
FAMILY,Everyone,49,10000,Free,0,4.3
TRAVEL_AND_LOCAL,Everyone,4069,1000000,Free,0,3.3
TOOLS,Everyone,175,10000,Free,0,4.7
FAMILY,Everyone,63,10000,Free,0,4.4
FAMILY,Everyone,47,10000,Free,0,3.1
FAMILY,Everyone,19,1000,Free,0,3.1
VIDEO_PLAYERS,Everyone,439,50000,Free,0,3.3
BUSINESS,Everyone,10,500,Free,0,3.9
FAMILY,Everyone,12,1000,Free,0,3.4
FAMILY,Everyone,13,1000,Free,0,3.9
BUSINESS,Everyone,21,1000,Free,0,4.4
FAMILY,Everyone,11,500,Paid,4.99,3.9
SPORTS,Everyone,818,100000,Free,0,3.7
FAMILY,Everyone,4,500,Free,0,4.5
PERSONALIZATION,Everyone,42,5000,Free,0,4.7
LIFESTYLE,Everyone,6,500,Free,0,NaN
LIFESTYLE,Everyone,147,10000,Free,0,4.6
BUSINESS,Everyone,0,10,Free,0,NaN
LIFESTYLE,Everyone,103,5000,Free,0,5
FAMILY,Everyone,2,100,Free,0,3
PRODUCTIVITY,Everyone,3,100,Free,0,NaN
COMMUNICATION,Everyone,517,10000,Free,0,3.9
GAME,Everyone,4,500,Free,0,NaN
PERSONALIZATION,Everyone,3,50,Free,0,5
TOOLS,Everyone,12,500,Free,0,3.9
FAMILY,Everyone,0,10,Free,0,NaN
BUSINESS,Everyone,1,100,Free,0,NaN
PRODUCTIVITY,Teen,0,50,Free,0,NaN
COMMUNICATION,Everyone,0,50,Free,0,NaN
LIFESTYLE,Everyone,1,100,Free,0,NaN
VIDEO_PLAYERS,Everyone,2,500,Free,0,NaN
FAMILY,Everyone,19,1000,Free,0,3.8
PRODUCTIVITY,Teen,1,50,Free,0,NaN
TOOLS,Everyone,6060,500000,Free,0,3.6
SPORTS,Everyone,654,10000,Paid,4.99,3.9
FAMILY,Everyone,316,100000,Free,0,3.8
BUSINESS,Everyone,0,50,Free,0,NaN
FAMILY,Everyone,171,1000,Paid,10,4.8
BUSINESS,Everyone,4,1000,Free,0,NaN
BUSINESS,Everyone,0,5,Free,0,NaN
BUSINESS,Everyone,1,50,Free,0,NaN
BUSINESS,Everyone,0,0,Free,0,NaN
PHOTOGRAPHY,Everyone,2418165,100000000,Free,0,4.4
PRODUCTIVITY,Everyone,75140,1000000,Free,0,4.5
GAME,Everyone,387,50000,Free,0,4
GAME,Everyone 10,16851,100000,Paid,1.99,4.7
FAMILY,Everyone,17,100,Free,0,4.8
FINANCE,Everyone,439,5000,Free,0,4.7
GAME,Everyone,541732,5000000,Free,0,4.7
NEWS_AND_MAGAZINES,Everyone,27,500,Free,0,4.5
LIFESTYLE,Everyone,47,1000,Free,0,4
PERSONALIZATION,Everyone,1,100,Free,0,NaN
FINANCE,Everyone,191,10000,Free,0,3.2
TOOLS,Everyone,1,100,Free,0,NaN
MAPS_AND_NAVIGATION,Everyone,8,1000,Free,0,NaN
FINANCE,Everyone,39,1000,Free,0,4.7
COMMUNICATION,Everyone,4,100,Free,0,4.5
COMMUNICATION,Everyone,4,100,Free,0,NaN
FAMILY,Everyone,93,50000,Free,0,4.5
MEDICAL,Everyone,57,1000,Free,0,4.9
SHOPPING,Everyone,182,5000,Free,0,4.2
NEWS_AND_MAGAZINES,Everyone,3,100,Free,0,5
MEDICAL,Everyone 10,2,100,Free,0,5
FINANCE,Everyone,30,100,Free,0,NaN
LIFESTYLE,Everyone,2,100,Free,0,5
FAMILY,Everyone,0,10,Free,0,NaN
NEWS_AND_MAGAZINES,Everyone,0,10,Free,0,NaN
GAME,Teen,47340,1000000,Free,0,4.2
SHOPPING,Everyone,3,500,Free,0,4.7
BUSINESS,Everyone,0,5,Free,0,NaN
NEWS_AND_MAGAZINES,Everyone,17,100,Free,0,NaN
PRODUCTIVITY,Everyone,81502,1000000,Free,0,4.5
BUSINESS,Everyone,0,100,Free,0,NaN
HEALTH_AND_FITNESS,Everyone 10,0,10,Free,0,NaN
BOOKS_AND_REFERENCE,Everyone,0,10,Free,0,NaN
PRODUCTIVITY,Everyone,208543,10000000,Free,0,4.5
FAMILY,Everyone,10159,1000000,Free,0,4.5
FINANCE,Everyone,57,5000,Free,0,3.8
FAMILY,Everyone 10,85015,1000000,Free,0,4.5
BOOKS_AND_REFERENCE,Everyone,0,5,Free,0,NaN
FAMILY,Everyone,2250,100000,Free,0,4.3
GAME,Everyone 10,6200,500000,Free,0,3.9
MAPS_AND_NAVIGATION,Everyone,112,10000,Free,0,3.9
SOCIAL,Everyone 10,226,10000,Free,0,4.2
SHOPPING,Everyone,214,10000,Free,0,4.5
FAMILY,Teen,11179,1000000,Free,0,4.1
PHOTOGRAPHY,Everyone,221878,10000000,Free,0,4.4
FINANCE,Everyone,1514,100000,Free,0,4.1
TRAVEL_AND_LOCAL,Everyone,470,10000,Free,0,4.6
FOOD_AND_DRINK,Everyone,60,10000,Free,0,3.3
LIFESTYLE,Everyone,11,1000,Free,0,4.5
TOOLS,Everyone,876,1000000,Free,0,2.2
HOUSE_AND_HOME,Everyone,137,10000,Free,0,4.4
SHOPPING,Everyone,117,10000,Free,0,3.9
SHOPPING,Everyone,32014,500000,Free,0,4.5
LIFESTYLE,Everyone,1189,100000,Free,0,2.8
FAMILY,Teen,2802,100000,Free,0,3.3
BOOKS_AND_REFERENCE,Everyone,2,10,Paid,5.99,NaN
MAPS_AND_NAVIGATION,Everyone,56409,1000000,Free,0,4.5
BOOKS_AND_REFERENCE,Everyone,0,10,Paid,5.99,NaN
BOOKS_AND_REFERENCE,Everyone,1,10,Paid,5.99,NaN
VIDEO_PLAYERS,Everyone,167,1000,Paid,0.99,3.1
SOCIAL,Mature 17,398,50000,Free,0,3.2
LIFESTYLE,Teen,1740,50000,Free,0,4.4
HOUSE_AND_HOME,Everyone,1372,50000,Free,0,4.1
BOOKS_AND_REFERENCE,Everyone,1,10,Paid,5.49,NaN
BOOKS_AND_REFERENCE,Everyone,2,5,Free,0,5
COMMUNICATION,Everyone,0,10,Free,0,NaN
SOCIAL,Everyone,38,1000,Free,0,NaN
TOOLS,Everyone,131,1000,Paid,5.99,3.8
BOOKS_AND_REFERENCE,Everyone,0,1,Paid,5.99,NaN
BOOKS_AND_REFERENCE,Everyone,0,5,Paid,5.99,NaN
TOOLS,Everyone,87,10000,Free,0,4.3
WEATHER,Everyone,3963,100000,Free,0,4.6
PERSONALIZATION,Teen,0,10,Free,0,NaN
COMMUNICATION,Everyone,12,1000,Free,0,NaN
NEWS_AND_MAGAZINES,Everyone,2375,100000,Free,0,3.7
PHOTOGRAPHY,Everyone,7,100,Free,0,4.9
SHOPPING,Everyone,2221,100000,Free,0,4.3
TOOLS,Everyone,2,10,Free,0,5
BOOKS_AND_REFERENCE,Everyone,4,500,Free,0,NaN
BOOKS_AND_REFERENCE,Everyone,0,10,Paid,0.99,NaN
MAPS_AND_NAVIGATION,Everyone,30,5000,Free,0,2.9
FAMILY,Everyone,14,500,Free,0,4.4
HEALTH_AND_FITNESS,Everyone,15753,100000,Paid,3.49,4.4
PRODUCTIVITY,Everyone,6,100,Free,0,NaN
SPORTS,Everyone,1641,10000,Free,0,4.6
TOOLS,Everyone,4228,500000,Free,0,4.5
WEATHER,Everyone,9307,1000000,Free,0,4
LIFESTYLE,Everyone,86,1000,Free,0,NaN
SPORTS,Everyone,1151,10000,Free,0,3.5
FAMILY,Everyone,12400,100000,Paid,4.99,4.8
GAME,Teen,528550,10000000,Free,0,4.8
FAMILY,Teen,35337,5000000,Free,0,3.5
PHOTOGRAPHY,Everyone,142758,10000000,Free,0,4.7
TOOLS,Everyone,2674051,50000000,Free,0,4.6
FAMILY,Everyone,766,10000,Paid,2.99,4.4
TOOLS,Everyone,122010,5000000,Free,0,4.3
TOOLS,Everyone,136540,1000000,Free,0,4.7
TOOLS,Everyone,134412,5000000,Free,0,4.4
TOOLS,Everyone,327914,10000000,Free,0,4
FAMILY,Mature 17,38824,1000000,Free,0,3.5
FAMILY,Teen,171017,10000000,Free,0,4.6
SPORTS,Everyone,6289,1000000,Free,0,3.9
PHOTOGRAPHY,Everyone,49523,5000000,Free,0,3.5
GAME,Everyone,260527,10000000,Free,0,4.6
FAMILY,Everyone 10,419375,10000000,Free,0,4.2
GAME,Teen,153649,10000000,Free,0,4.4
GAME,Everyone,2464,50000,Free,0,4.6
FAMILY,Everyone,93898,10000000,Free,0,4
PERSONALIZATION,Teen,42190,5000000,Free,0,4.2
FAMILY,Everyone,52,10000,Paid,2.99,3.8
TOOLS,Everyone,420518,10000000,Free,0,4.1
FAMILY,Everyone,528917,10000000,Free,0,4.3
GAME,Everyone 10,276105,10000000,Free,0,4.4
GAME,Everyone,462614,10000000,Free,0,4.5
GAME,Mature 17,39895,5000000,Free,0,4.1
GAME,Everyone,794058,10000000,Free,0,4.2
MAPS_AND_NAVIGATION,Everyone,119685,10000000,Free,0,4
TOOLS,Everyone,301,50000,Free,0,3.6
TOOLS,Everyone,236,50000,Free,0,3.3
TOOLS,Everyone,88993,10000000,Free,0,4.7
GAME,Teen,338742,5000000,Free,0,4.6
LIBRARIES_AND_DEMO,Everyone,23,5000,Free,0,4.5
MAPS_AND_NAVIGATION,Everyone,4569,500000,Free,0,3.9
TOOLS,Everyone,31,5000,Free,0,4.3
FAMILY,Teen,10,1000,Free,0,NaN
TOOLS,Everyone,203,10000,Free,0,3.9
TOOLS,Everyone,824,10000,Free,0,4.3
NEWS_AND_MAGAZINES,Everyone,145,10000,Free,0,NaN
TOOLS,Everyone,0,100,Free,0,NaN
PRODUCTIVITY,Everyone,19,500,Paid,8.99,3.1
TOOLS,Everyone,9,50,Paid,2.99,4.4
FAMILY,Everyone,6514,500000,Free,0,3.7
FAMILY,Everyone,37,1000,Free,0,4.6
TOOLS,Everyone,154,10000,Free,0,4.6
TOOLS,Everyone,7,500,Free,0,2.7
TRAVEL_AND_LOCAL,Everyone,4,500,Free,0,NaN
PRODUCTIVITY,Everyone,3,1000,Free,0,NaN
BOOKS_AND_REFERENCE,Everyone,70,500,Paid,0.99,4.1
BOOKS_AND_REFERENCE,Everyone,459,10000,Free,0,4.2
MAPS_AND_NAVIGATION,Everyone,179,10000,Free,0,1.9
BUSINESS,Everyone,17,1000,Free,0,4.6
TRAVEL_AND_LOCAL,Everyone,1,1000,Free,0,NaN
TOOLS,Everyone,265,10000,Free,0,4.2
TOOLS,Everyone,0,10,Paid,0.99,NaN
BOOKS_AND_REFERENCE,Everyone,121,10000,Free,0,4.4
BUSINESS,Everyone,100,10000,Free,0,4.2
TOOLS,Everyone,64,5000,Free,0,3.9
SOCIAL,Teen,37,5000,Free,0,2.4
LIFESTYLE,Everyone,5,100,Free,0,5
TOOLS,Everyone,21,10000,Free,0,3.9
BOOKS_AND_REFERENCE,Everyone,0,10,Free,0,NaN
MAPS_AND_NAVIGATION,Everyone,78,10000,Free,0,3.7
BUSINESS,Everyone,5,100,Free,0,5
FAMILY,Everyone,3323,100000,Free,0,4
PHOTOGRAPHY,Everyone,1,10,Paid,3.49,3
TOOLS,Everyone,29,5000,Free,0,4.1
FAMILY,Everyone,21,1000,Free,0,4.8
GAME,Everyone 10,33,1000,Free,0,4.5
TOOLS,Everyone,13,1000,Free,0,3.5
PHOTOGRAPHY,Everyone,0,100,Free,0,NaN
TOOLS,Everyone,0,1,Paid,1.49,NaN
MAPS_AND_NAVIGATION,Everyone,9,1000,Free,0,NaN
TOOLS,Teen,954,10000,Free,0,4.5
FAMILY,Teen,355613,10000000,Free,0,4.5
COMICS,Teen,25673,1000000,Free,0,4.2
GAME,Teen,504765,5000000,Free,0,4.3
GAME,Teen,2440877,10000000,Free,0,4.4
FAMILY,Mature 17,6715,500000,Free,0,4.4
FAMILY,Everyone,43090,5000000,Free,0,4.3
FAMILY,Everyone 10,2557,50000,Paid,4.99,4.2
GAME,Everyone,937,10000,Free,0,4.5
FAMILY,Everyone,139545,10000000,Free,0,4.3
GAME,Everyone 10,22333,1000000,Free,0,4.3
PERSONALIZATION,Everyone,249,10000,Free,0,4.2
SOCIAL,Teen,117,1000,Free,0,4.9
COMICS,Teen,45651,5000000,Free,0,4.1
GAME,Everyone,33,1000,Free,0,1.4
FAMILY,Everyone,16190,1000000,Free,0,4
COMICS,Everyone,34,5000,Free,0,5
GAME,Teen,2468915,50000000,Free,0,4.3
FAMILY,Everyone,3,100,Free,0,NaN
GAME,Teen,304106,10000000,Free,0,4.2
GAME,Everyone,11,500,Free,0,4.3
BOOKS_AND_REFERENCE,Everyone,38,5000,Free,0,3.8
TOOLS,Unrated,1186,50000,Free,0,4.1
BOOKS_AND_REFERENCE,Everyone,20,1000,Free,0,4.2
FAMILY,Teen,166312,5000000,Free,0,4.3
TOOLS,Everyone,46,1000,Free,0,4.1
FAMILY,Everyone,128,10000,Free,0,4.3
MAPS_AND_NAVIGATION,Everyone,258,50000,Free,0,3.6
GAME,Teen,264755,10000000,Free,0,4.3
FAMILY,Everyone 10,2354042,50000000,Free,0,4.6
TRAVEL_AND_LOCAL,Everyone,6895,500000,Free,0,4.4
FAMILY,Mature 17,22,100,Free,0,5
FAMILY,Everyone,160,5000,Free,0,4.4
NEWS_AND_MAGAZINES,Everyone,1440,100000,Free,0,4.5
COMICS,Everyone 10,1,50,Free,0,NaN
FAMILY,Everyone,78,5000,Free,0,4.7
FAMILY,Everyone,1,500,Free,0,NaN
PHOTOGRAPHY,Everyone,3,500,Free,0,5
TRAVEL_AND_LOCAL,Everyone,0,50,Paid,4.99,NaN
BOOKS_AND_REFERENCE,Everyone,7,1000,Free,0,NaN
MAPS_AND_NAVIGATION,Everyone,59,10000,Free,0,3.4
TRAVEL_AND_LOCAL,Everyone,16,5000,Free,0,3.1
TRAVEL_AND_LOCAL,Everyone,339,5000,Paid,2.99,4.5
LIFESTYLE,Everyone,1,10,Paid,3.04,5
NEWS_AND_MAGAZINES,Everyone 10,80,5000,Free,0,4.3
AUTO_AND_VEHICLES,Everyone,186648,10000000,Free,0,4.4
COMMUNICATION,Everyone,226541,10000000,Free,0,4.3
WEATHER,Everyone,189310,10000000,Free,0,4.2
COMMUNICATION,Everyone,74497,5000000,Free,0,4
BOOKS_AND_REFERENCE,Everyone,264260,10000000,Free,0,4.5
PHOTOGRAPHY,Everyone,50109,10000000,Free,0,4
MAPS_AND_NAVIGATION,Teen,54034,5000000,Free,0,4.1
GAME,Everyone,47386,1000000,Free,0,3.8
FAMILY,Everyone,267787,10000000,Free,0,4.3
FAMILY,Everyone,401211,10000000,Free,0,4.6
TOOLS,Everyone,498894,50000000,Free,0,4.1
FAMILY,Everyone,9149,1000000,Free,0,4.3
TOOLS,Everyone,191621,10000000,Free,0,4.3
GAME,Everyone,32849,1000000,Free,0,4.2
PHOTOGRAPHY,Everyone,251686,10000000,Free,0,4.3
FAMILY,Everyone,252006,5000000,Free,0,4.4
COMMUNICATION,Everyone,483782,10000000,Free,0,4.4
PERSONALIZATION,Everyone,28694,1000000,Free,0,3.9
PHOTOGRAPHY,Everyone,1517395,100000000,Free,0,4.3
GAME,Everyone,785622,50000000,Free,0,4.5
GAME,Everyone,234589,50000000,Free,0,4.3
FAMILY,Everyone,113183,5000000,Free,0,3.5
GAME,Everyone,951435,50000000,Free,0,4.2
TOOLS,Everyone,45610,10000000,Free,0,4.1
GAME,Everyone 10,257531,10000000,Free,0,4.1
FAMILY,Everyone,198480,5000000,Free,0,4.7
GAME,Everyone,375996,10000000,Free,0,4.5
GAME,Teen,152102,10000000,Free,0,3.3
FAMILY,Everyone,17108,100000,Free,0,4.2
TOOLS,Everyone,4,1000,Free,0,NaN
GAME,Everyone,1,100,Free,0,NaN
PRODUCTIVITY,Everyone,226453,10000000,Free,0,4.2
FAMILY,Everyone 10,1764,10000,Paid,3.99,4.6
MAPS_AND_NAVIGATION,Everyone,9,500,Free,0,NaN
BUSINESS,Everyone,24,1000,Free,0,4.3
PHOTOGRAPHY,Everyone,194,10000,Free,0,4.3
SPORTS,Everyone,1,100,Free,0,4
TOOLS,Everyone,3408,50000,Free,0,4.7
LIFESTYLE,Everyone,8,1000,Free,0,5
PHOTOGRAPHY,Everyone,1,10,Paid,29.99,NaN
SOCIAL,Teen,7,500,Free,0,NaN
TOOLS,Everyone,2,100,Free,0,NaN
BUSINESS,Everyone,2,100,Free,0,NaN
SPORTS,Everyone,29,100,Free,0,NaN
FAMILY,Everyone,24,1000,Free,0,NaN
SOCIAL,Everyone,2,1000,Free,0,NaN
PARENTING,Everyone,1,10,Free,0,5
PRODUCTIVITY,Everyone,17,100,Free,0,4.9
BUSINESS,Everyone,0,100,Free,0,NaN
LIFESTYLE,Everyone,2,500,Free,0,NaN
TOOLS,Everyone,9,500,Free,0,NaN
FINANCE,Everyone,30,10000,Free,0,NaN
FAMILY,Everyone,5,100,Free,0,NaN
TOOLS,Everyone,0,10,Free,0,NaN
MAPS_AND_NAVIGATION,Everyone,11100,500000,Free,0,4.3
BUSINESS,Everyone,0,50,Free,0,NaN
TOOLS,Everyone,2,5,Free,0,NaN
PRODUCTIVITY,Everyone,1,10,Paid,2.99,NaN
SOCIAL,Mature 17,479939,10000000,Free,0,4
PRODUCTIVITY,Everyone,0,10,Paid,2.99,NaN
TOOLS,Everyone,0,10,Free,0,NaN
TOOLS,Everyone,2,100,Paid,3.99,4.5
NEWS_AND_MAGAZINES,Everyone,2,100,Free,0,NaN
TOOLS,Everyone,1648,500000,Free,0,4.1
BOOKS_AND_REFERENCE,Everyone,18,1000,Free,0,4.3
BUSINESS,Everyone,0,5,Free,0,NaN
LIFESTYLE,Everyone,0,1,Free,0,NaN
EVENTS,Everyone,0,10,Free,0,NaN
MAPS_AND_NAVIGATION,Everyone,65448,5000000,Free,0,4.5
COMMUNICATION,Everyone,12,500,Free,0,NaN
PRODUCTIVITY,Everyone,6,100,Paid,0.99,NaN
SHOPPING,Everyone,16678,5000000,Free,0,3.9
SHOPPING,Everyone,668,100000,Free,0,3.7
SHOPPING,Everyone,470,10000,Paid,2.99,4.2
SHOPPING,Everyone,38,10000,Free,0,3.6
BUSINESS,Everyone,5,50,Paid,8.99,3.6
TOOLS,Everyone,14,1000,Free,0,2.1
SHOPPING,Everyone,10318,1000000,Free,0,4.7
VIDEO_PLAYERS,Everyone,39,10000,Free,0,3.2
TOOLS,Everyone,19,1000,Paid,4.99,3
GAME,Everyone,59,1000,Free,0,4.3
SHOPPING,Everyone,4,1000,Free,0,3
FAMILY,Everyone,10,100,Paid,12.99,4.3
FAMILY,Everyone,53301,10000000,Free,0,3.9
VIDEO_PLAYERS,Everyone,12,500,Free,0,3.3
PRODUCTIVITY,Everyone,195,10000,Free,0,4.3
VIDEO_PLAYERS,Everyone,486,10000,Free,0,4
BUSINESS,Everyone,3,10,Paid,2.49,3.7
TOOLS,Everyone,27,1000,Free,0,2.8
GAME,Everyone,10786,1000000,Free,0,4.4
TOOLS,Everyone,1,500,Free,0,5
TRAVEL_AND_LOCAL,Everyone,58,10000,Free,0,3.9
PRODUCTIVITY,Everyone,43,1000,Free,0,4.2
HEALTH_AND_FITNESS,Everyone,6,100,Free,0,4.8
SHOPPING,Everyone,7006,500000,Free,0,4
COMMUNICATION,Everyone,0,100,Free,0,NaN
SHOPPING,Everyone,2,100,Free,0,3
PRODUCTIVITY,Everyone,8,100,Free,0,4.5
TRAVEL_AND_LOCAL,Everyone,122,10000,Free,0,2.6
FINANCE,Everyone,4,100,Free,0,5
LIFESTYLE,Everyone,0,10,Free,0,NaN
HEALTH_AND_FITNESS,Everyone,1,100,Free,0,NaN
SHOPPING,Everyone,1,10,Free,0,5
TOOLS,Everyone,543,10000,Free,0,4.1
BUSINESS,Everyone,1,100,Free,0,NaN
NEWS_AND_MAGAZINES,Teen,53,10000,Free,0,4.5
NEWS_AND_MAGAZINES,Everyone,3,100,Free,0,5
LIFESTYLE,Everyone,407589,10000000,Free,0,4.7
SHOPPING,Teen,104068,5000000,Free,0,4.5
GAME,Teen,562345,10000000,Free,0,4.4
GAME,Teen,3941129,50000000,Free,0,4.4
GAME,Teen,314774,5000000,Free,0,4.3
GAME,Teen,1878,100000,Free,0,4.2
FAMILY,Everyone,4,1000,Free,0,3
FAMILY,Everyone,78142,5000000,Free,0,4.1
GAME,Teen,326042,10000000,Free,0,4.2
FAMILY,Teen,35172,1000000,Free,0,4.2
FAMILY,Everyone 10,28633,1000000,Free,0,4
GAME,Everyone,331692,10000000,Free,0,4.3
FAMILY,Teen,3527,100000,Free,0,4.1
GAME,Everyone,151,10000,Free,0,3.6
FAMILY,Teen,1130,50000,Free,0,4.3
FAMILY,Everyone,1,100,Free,0,5
FAMILY,Teen,26307,1000000,Free,0,4.2
SOCIAL,Mature 17,6450,500000,Free,0,3.9
FAMILY,Everyone,8,1000,Free,0,NaN
FAMILY,Everyone,29387,1000000,Free,0,4.1
FAMILY,Everyone,168,10000,Free,0,3.8
LIFESTYLE,Everyone,6,1000,Free,0,5
GAME,Everyone 10,38767,5000000,Free,0,3.7
FAMILY,Everyone 10,5623,100000,Free,0,4.3
FAMILY,Teen,10440,500000,Free,0,4.2
FAMILY,Everyone,157997,10000000,Free,0,4.3
NEWS_AND_MAGAZINES,Mature 17,81,10000,Free,0,2.5
SPORTS,Everyone,83545,5000000,Free,0,4.3
FAMILY,Teen,42069,1000000,Free,0,4.4
LIFESTYLE,Everyone,0,50,Free,0,NaN
SPORTS,Everyone,34062,1000000,Free,0,4.3
